"","SECCION","munn.x","edon.x","disloc2018","disloc2010","escenario1","escenario2","escenario3_tribunal","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"2149",950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2150",955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2151",956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2152",957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2153",1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2154",1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2155",1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2156",1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2157",1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2158",1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2159",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2160",1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2161",1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2162",1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2163",1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2164",1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2165",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2166",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2167",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2168",1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2169",1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2170",1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2171",1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2172",1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2173",1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2174",1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2175",1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2176",1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2177",1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2178",1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2179",1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2180",2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2181",1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2182",1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2183",1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2184",1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2185",1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2186",1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2187",1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2188",1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2189",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2190",1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2191",1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2192",1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2193",1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2194",1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2195",1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2196",1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2197",1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2198",1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2199",1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2200",1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2201",1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2202",1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2203",1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2204",1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2205",1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2206",1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2207",1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2208",1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2209",1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2210",1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2211",1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2212",1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2213",1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2214",1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2215",1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2216",1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2217",1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2218",1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2219",1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2220",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2221",1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2222",1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2223",1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2224",1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2225",1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2226",1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2227",1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2228",1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2229",1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2230",1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2231",1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2232",1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2233",1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2234",1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2235",1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2236",1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2237",1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2238",1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2239",1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2240",1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2241",1847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2242",1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2243",1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2244",1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2245",1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2246",1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2247",1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2248",1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2249",1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2250",1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2251",1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2252",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2253",1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2254",1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2255",1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2256",1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2257",1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2258",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2259",1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2260",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2261",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2262",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2263",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2264",2144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2265",2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2266",2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2267",2147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2268",2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2269",2177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2270",2178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2271",2179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2272",2189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2273",2264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2274",2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2275",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2276",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2277",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2278",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2279",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2280",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2281",663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2282",664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2283",665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2284",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2285",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2286",716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2287",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2288",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2289",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2290",790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2291",791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2292",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2293",909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2294",910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2295",951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2296",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2297",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2298",1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2299",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2300",1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2301",1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2302",1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2303",1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2304",1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2305",1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2306",1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2307",1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2308",1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2309",1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2310",1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2311",1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2312",1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2313",1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2314",1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2315",1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2316",1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2317",1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2318",1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2319",1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2320",1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2321",1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2322",1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2323",1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2324",1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2325",1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2326",1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2327",1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2328",1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2329",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2330",1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2331",1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2332",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2333",1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2334",1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2335",1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2336",1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2337",1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2338",1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2339",1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2340",1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2341",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2342",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2343",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2344",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2345",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2346",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2347",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2348",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2349",1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2350",1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2351",1566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2352",1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2353",1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2354",1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2355",1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2356",1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2357",1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2358",1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2359",1574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2360",1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2361",1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2362",1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2363",1578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2364",1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2365",1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2366",1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2367",1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2368",1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2369",1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2370",1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2371",1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2372",1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2373",1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2374",1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2375",1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2376",1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2377",1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2378",1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2379",1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2380",1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2381",1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2382",1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2383",1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2384",1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2385",1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2386",1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2387",1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2388",1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2389",1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2390",1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2391",1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2392",1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2393",1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2394",1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2395",1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2396",1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2397",1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2398",1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2399",1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2400",1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2401",1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2402",1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2403",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2404",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2405",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2406",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2407",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2408",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2409",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2410",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2411",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2412",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2413",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2414",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2415",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2416",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2417",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2418",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2419",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2420",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2421",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2422",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2423",2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2424",2063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2425",2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2426",2088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2427",2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2428",2090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2429",2091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2430",2092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2431",2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2432",2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2433",2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2434",2096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2435",2097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2436",2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2437",2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2438",2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2439",2101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2440",2102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2441",2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2442",2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2443",2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2444",2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2445",2107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2446",2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2447",2109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2448",2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2449",2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2450",2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2451",2124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
