"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","SQ","dsiSQ_E3"
4995,105,15,"mex",33,15,19,19,18,18,4959,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
4996,105,15,"mex",33,15,15,19,18,18,4960,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
4997,105,15,"mex",33,19,15,19,18,18,4961,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
4998,105,15,"mex",33,19,15,14,18,18,4962,15,105,40,40,35,44,40,40,40,40,40,41,37,40,40,40,43,38,40,35,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
4999,105,15,"mex",33,19,15,14,18,18,4963,15,105,40,40,35,44,40,40,40,40,40,41,37,40,40,40,43,38,40,35,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5000,105,15,"mex",33,19,15,19,18,18,4964,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5001,105,15,"mex",33,19,15,19,18,18,4965,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5002,105,15,"mex",33,15,19,19,18,18,4966,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5003,105,15,"mex",33,19,19,19,18,18,4967,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5004,105,15,"mex",33,15,19,19,18,18,4968,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5005,105,15,"mex",33,15,19,19,18,18,4969,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5006,105,15,"mex",33,19,19,19,18,18,4970,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5007,105,15,"mex",33,19,19,19,18,18,4971,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5008,105,15,"mex",33,19,19,19,18,18,4972,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5009,105,15,"mex",33,19,19,19,18,18,4973,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5010,105,15,"mex",33,19,19,19,18,18,4974,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5011,105,15,"mex",33,19,15,19,18,18,4975,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5012,105,15,"mex",33,19,15,19,18,18,4976,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5013,105,15,"mex",33,19,15,19,18,18,4977,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5014,105,15,"mex",33,19,15,14,18,18,4978,15,105,40,40,35,44,40,40,40,40,40,41,37,40,40,40,43,38,40,35,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5015,105,15,"mex",33,19,15,19,18,18,4979,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5016,105,15,"mex",33,19,15,19,18,18,4980,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5017,105,15,"mex",33,19,15,19,18,18,4981,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5018,105,15,"mex",33,19,19,19,18,18,4982,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5019,105,15,"mex",33,19,19,19,18,18,4983,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5020,105,15,"mex",33,19,19,19,18,18,4984,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5021,105,15,"mex",33,19,19,19,18,18,4985,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5022,105,15,"mex",33,19,19,19,18,18,4986,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5023,105,15,"mex",33,19,19,19,18,18,4987,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5024,105,15,"mex",33,15,19,19,18,18,4988,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5025,105,15,"mex",33,15,19,19,18,37,4989,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5026,105,15,"mex",33,19,19,19,18,37,4990,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5027,105,15,"mex",33,19,19,19,18,37,4991,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5028,105,15,"mex",33,19,19,19,18,18,4992,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5029,105,15,"mex",33,19,15,19,18,18,4993,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5030,105,15,"mex",33,19,15,19,18,18,4994,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5031,105,15,"mex",33,19,15,19,18,18,4995,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5032,105,15,"mex",33,19,15,19,18,18,4996,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5033,105,15,"mex",33,19,19,19,18,18,4997,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5034,105,15,"mex",33,19,19,19,18,37,4998,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5035,105,15,"mex",33,19,19,19,18,37,4999,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5036,105,15,"mex",33,19,19,19,18,37,5000,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5037,105,15,"mex",33,15,19,19,18,18,5001,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5038,105,15,"mex",33,19,19,19,18,18,5002,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5039,105,15,"mex",33,19,19,19,18,18,5003,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5040,105,15,"mex",33,19,19,19,18,18,5004,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5041,105,15,"mex",33,19,19,19,18,18,5005,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5042,105,15,"mex",33,19,19,19,18,18,5006,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5043,105,15,"mex",33,19,19,19,18,18,5007,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5044,105,15,"mex",33,19,19,19,18,18,5008,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5045,105,15,"mex",33,19,19,19,18,18,5009,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5046,105,15,"mex",33,19,19,19,18,18,5010,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5047,105,15,"mex",33,19,19,19,18,18,5011,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5048,105,15,"mex",33,15,19,19,18,18,5012,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5049,105,15,"mex",33,19,19,19,18,37,5013,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5050,105,15,"mex",33,19,19,19,18,37,5014,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5051,105,15,"mex",33,19,19,19,18,18,5015,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5052,105,15,"mex",33,19,19,19,18,18,5016,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5053,105,15,"mex",33,19,19,19,18,18,5017,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5054,105,15,"mex",33,19,19,19,18,18,5018,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5055,105,15,"mex",33,19,19,19,18,18,5019,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5056,105,15,"mex",33,19,19,19,18,18,5020,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5057,105,15,"mex",33,19,19,19,18,18,5021,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5058,105,15,"mex",33,19,19,19,18,18,5022,15,105,40,40,35,44,40,40,40,40,40,41,37,40,40,40,43,38,40,35,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5059,105,15,"mex",33,19,19,19,18,18,5023,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5060,105,15,"mex",33,19,19,19,18,18,5024,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5061,105,15,"mex",33,19,19,19,18,18,5025,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5062,105,15,"mex",33,19,19,19,18,18,5026,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5063,105,15,"mex",33,19,19,19,18,18,5027,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5064,105,15,"mex",33,19,19,19,18,18,5028,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5065,105,15,"mex",33,19,19,19,18,18,5029,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5066,105,15,"mex",33,19,19,19,18,37,5030,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5067,105,15,"mex",33,19,19,19,18,37,5031,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5068,105,15,"mex",33,19,19,19,18,37,5032,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5069,105,15,"mex",33,19,19,19,18,37,5033,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5070,105,15,"mex",33,19,19,19,18,37,5034,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5071,105,15,"mex",33,19,19,19,18,37,5035,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5072,105,15,"mex",33,19,19,19,18,37,5036,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5073,105,15,"mex",33,19,19,19,18,37,5037,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5074,105,15,"mex",33,19,19,19,18,37,5038,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5075,105,15,"mex",33,19,19,19,18,37,5039,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5076,105,15,"mex",33,19,19,19,18,37,5040,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5077,105,15,"mex",33,19,19,19,18,37,5041,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5078,105,15,"mex",33,19,19,19,18,37,5042,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5079,105,15,"mex",33,19,19,19,18,37,5043,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5080,105,15,"mex",33,19,19,19,18,37,5044,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5081,105,15,"mex",33,19,19,19,18,18,5045,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5082,105,15,"mex",33,19,19,19,18,18,5046,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5083,105,15,"mex",33,19,19,19,18,18,5047,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5084,105,15,"mex",33,19,19,19,18,18,5048,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5085,105,15,"mex",33,19,19,19,18,18,5049,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5086,105,15,"mex",33,19,19,19,18,18,5050,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5087,105,15,"mex",33,19,19,19,18,18,5051,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5088,105,15,"mex",33,19,19,19,18,18,5052,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5089,105,15,"mex",33,19,19,19,18,18,5053,15,105,40,40,35,40,40,40,40,40,40,41,37,40,40,40,43,38,40,35,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,18,0.648
5090,105,15,"mex",33,19,19,19,18,18,5054,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5091,105,15,"mex",33,19,19,19,18,18,5055,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5092,105,15,"mex",34,15,15,14,26,18,5056,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5093,105,15,"mex",34,15,15,14,26,18,5057,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5094,105,15,"mex",34,15,15,14,26,18,5058,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5095,105,15,"mex",34,15,15,14,26,18,5059,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5096,105,15,"mex",34,15,15,14,26,18,5060,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5097,105,15,"mex",34,15,15,14,26,18,5061,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5098,105,15,"mex",34,15,15,14,26,18,5062,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5099,105,15,"mex",34,15,15,14,26,18,5063,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5100,105,15,"mex",34,15,15,14,26,18,5064,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5101,105,15,"mex",34,15,15,14,26,18,5065,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5102,105,15,"mex",34,15,15,14,26,18,5066,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5103,105,15,"mex",34,15,15,14,26,18,5067,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5104,105,15,"mex",34,15,15,14,26,18,5068,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5105,105,15,"mex",34,15,15,14,26,18,5069,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5106,105,15,"mex",34,15,15,14,26,18,5070,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5107,105,15,"mex",34,15,15,19,26,18,5071,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5108,105,15,"mex",34,15,15,19,26,18,5072,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5109,105,15,"mex",34,15,15,19,26,18,5073,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5110,105,15,"mex",34,15,15,19,26,18,5074,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5111,105,15,"mex",34,15,15,19,26,18,5075,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5112,105,15,"mex",34,15,15,19,26,18,5076,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5113,105,15,"mex",34,15,15,19,26,18,5077,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5114,105,15,"mex",34,15,15,19,26,18,5078,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5115,105,15,"mex",34,15,15,19,26,18,5079,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5116,105,15,"mex",34,15,15,19,26,18,5080,15,105,39,39,36,38,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5117,105,15,"mex",34,15,15,14,18,18,5081,15,105,40,40,35,43,40,40,40,40,40,41,37,39,40,40,43,38,40,35,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5118,105,15,"mex",34,15,15,14,18,18,5082,15,105,40,40,35,43,40,40,40,40,40,41,37,39,40,40,43,38,40,35,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5119,105,15,"mex",34,15,15,14,26,18,5083,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5120,105,15,"mex",34,15,15,14,26,18,5084,15,105,39,39,36,43,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5121,105,15,"mex",34,15,19,19,18,18,5085,15,105,40,40,35,40,40,40,40,40,40,41,37,39,40,40,43,38,40,35,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,18,0.648
5122,105,15,"mex",34,15,15,19,26,18,5086,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5123,105,15,"mex",34,15,15,19,26,18,5087,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5124,105,15,"mex",34,15,15,19,26,18,5088,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5125,105,15,"mex",34,15,15,19,26,18,5089,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5126,105,15,"mex",34,15,15,19,26,18,5090,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
5127,105,15,"mex",34,15,19,19,26,37,5091,15,105,39,39,36,40,39,38,38,39,38,19,35,39,38,38,38,36,39,36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,43,0.249
